file,line_facs,left,right,form,score,source,model,decided_on,note
ONB_wsb_19291222.xml,facs_2_tr_1753561355_tl_5,an,deren,join,+4.65,llm,google/gemma-4-31b,2026-08-31,Die Syntax verlangt hier eine Aufzählung von Personen (Msre Nardoni und andere Würdenträger); 'an deren' wäre grammatikalisch unplausibel.
ONB_wsb_19291222.xml,facs_8_tr_1753561329_tl_2,so,wie,join,+6.77,llm,google/gemma-4-31b,2026-08-31,"Hier wird 'sowie' als additive Konjunktion im Sinne von 'und auch' verwendet, um die Aufzählung der Personen (Kozma, Szöts und der Rittmeister) zu vervollständigen."
ONB_wsb_19300105.xml,facs_11_tr_1754164749_tl_9,Anna,Maria,split,-10.69,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen einer Person (Gräfin v Ludwigstorff), der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19300105.xml,facs_11_tr_1754164751_tl_2,bilden,den,join,+23.30,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die feste Bezeichnung 'Akademie der bildenden Künste', wobei 'bildenden' als Adjektiv im Genitiv Plural fungiert."
ONB_wsb_19300105.xml,facs_11_tr_1754164753_tl_3,bei,den,join,-5.36,llm,google/gemma-4-31b,2026-08-31,"Die Lesart „beiden“ ist syntaktisch plausibel (als Objekt), während die Getrenntschreibung „bei den“ ein nachfolgendes Substantiv erfordern würde, bevor die Zeitangabe „am 11 und...“ folgt."
ONB_wsb_19300105.xml,facs_11_tr_1754164760_tl_20,Maria,Theresia,split,-8.31,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelnamen (Vorname), der im Deutschen getrennt geschrieben wird."
ONB_wsb_19300105.xml,facs_12_tr_1754164771_tl_5,tief,betrauert,split,-1.93,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine typische Formulierung in Todesanzeigen (Adverb + Partizip), die getrennt geschrieben wird."
ONB_wsb_19300105.xml,facs_15_tr_1754164759_tl_7,Sekt,Chef,split,+0.35,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Personen und Titeln. 'Sekt. Chef' ist die zeitgenössische Abkürzung für den österreichischen Verwaltungstitel 'Sektionschef', der hier als Titel vor dem Namen Dr. Eugen Hecht steht. [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300105.xml,facs_5_tr_1754164762_tl_1,Trousseaux,Lavettes,comma,+3.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) in einer Anzeige; diese werden typischerweise durch Kommata getrennt."
ONB_wsb_19300105.xml,facs_7_tr_1754164779_tl_4,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes), was durch das folgende Komma und den Begriff 'Spezialistin' gestützt wird."
ONB_wsb_19300119.xml,facs_11_tr_1754165024_tl_3,Nach,dem,split,-8.40,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition ('Nach') gefolgt von einem Artikel und einem Substantiv ('dem Turnier') vor, keine Konjunktion."
ONB_wsb_19300119.xml,facs_12_tr_1754165047_tl_4,zu,geben,split,-6.68,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Infinitivkonstruktion mit 'zu' (etwas geben), nicht um das Verb 'zugeben' im Sinne von gestehen oder hinzufügen."
ONB_wsb_19300119.xml,facs_3_tr_1754165025_tl_3,Grand,Hotel,split,-19.32,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels ('Grand Hotel Elefant'), bei dem die Getrenntschreibung im frühen 20. Jahrhundert Standard war."
ONB_wsb_19300202.xml,facs_13_tr_1754165155_tl_1,zu,geben,split,-8.21,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen Infinitiv mit 'zu' im Zusammenhang der Wendung 'das Geleite geben'; eine Zusammenschreibung ('zugeben' im Sinne von eingestehen) ist syntaktisch nicht sinnvoll.
ONB_wsb_19300202.xml,facs_14_tr_1754165159_tl_3,wie,der,join,+6.45,llm,google/gemma-4-31b,2026-08-31,"Die Lesart 'wieder' ergibt im Kontext ('Da wieder ein scharfes Blasen') einen grammatikalisch sinnvollen Satz, während 'wie der' syntaktisch nicht passt."
ONB_wsb_19300202.xml,facs_16_tr_1754165145_tl_2,nach,dem,split,-8.62,llm,google/gemma-4-31b,2026-08-31,"Syntax: Präposition 'nach' gefolgt vom Artikel 'dem' und dem Substantiv 'Halali'; keine Konjunktion 'nachdem', da kein Nebensatz folgt."
ONB_wsb_19300202.xml,facs_4_tr_1754165152_tl_8,Nach,dem,split,-7.82,llm,google/gemma-4-31b,2026-08-31,Präposition „Nach“ in Verbindung mit dem Artikel „dem“ vor dem Substantiv „Diner“.
ONB_wsb_19300202.xml,facs_4_tr_1754165176_tl_2,Marie,Christine,split,-12.17,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen Doppelvornamen nach einem Titel (Herzogin), der in dieser Zeit üblicherweise getrennt geschrieben wurde."
ONB_wsb_19300202.xml,facs_6_tr_1754165159_tl_1,Trousseaux,Lavettes,comma,+3.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) eines Geschäfts (Fanny Zinner), was syntaktisch eine Trennung durch Kommata erfordert."
ONB_wsb_19300202.xml,facs_7_tr_1754165172_tl_4,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes), was durch das folgende Komma und den Begriff 'Spezialistin' gestützt wird."
ONB_wsb_19300216.xml,facs_20_tr_1754165009_tl_6,Burg,und,comma,-0.09,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Wiener Theatern (Oper, Burg und Schönbrunner Schloßtheater). In einer solchen Liste ist ein Komma an dieser Stelle syntaktisch weitaus plausibler als ein Punkt vor dem Bindewort „und“, wobei der Punkt im OCR-Text sehr wahrscheinlich eine Fehlinterpretation eines Kommas ist."
ONB_wsb_19300216.xml,facs_7_tr_1754164997_tl_4,bei,den,split,-12.69,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' vor dem Nomen 'Eltern'.
ONB_wsb_19300216.xml,facs_9_l,Hans,Heinrich,split,-6.33,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um zwei Vornamen innerhalb einer Namens- und Titelbezeichnung, die im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurden."
ONB_wsb_19300216.xml,facs_9_tr_1754164981_tl_3,nach,dem,split,-15.91,llm,google/gemma-4-31b,2026-08-31,"Syntax: Präposition 'nach' gefolgt vom Artikel 'dem' und dem Substantiv 'Rücktritte'; keine Konjunktion, da kein Nebensatz folgt."
ONB_wsb_19300216.xml,facs_9_tr_1754164987_tl_1,Trousseaux,Lavettes,comma,+3.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) eines Geschäfts (Fanny Zinner), was syntaktisch eine Trennung durch Kommata erfordert."
ONB_wsb_19300302.xml,facs_10_tr_1754165068_tl_3,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) in einer Geschäftsbezeichnung."
ONB_wsb_19300302.xml,facs_10_tr_1754165070_tl_18,bei,den,split,-13.06,llm,google/gemma-4-31b,2026-08-31,"Syntax: Es handelt sich um die Präposition 'bei' gefolgt vom Artikel 'den', die zusammen eine lokale Bestimmung bilden ('bei den Hochzeitsfeierlichkeiten')."
ONB_wsb_19300302.xml,facs_19_tr_1754165074_tl_2,so,weit,split,-3.60,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Graduierung (Adverb 'so' + Adjektiv 'weit') in der Wendung 'etwas so weit treiben', nicht um die Konjunktion 'soweit'."
ONB_wsb_19300302.xml,facs_9_tr_1754165079_tl_3,bei,der,split,-14.28,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'der' vor dem Substantiv 'Geburtstagsfeier'.
ONB_wsb_19300315.xml,facs_11_tr_1754164870_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Artikeln (Aussteuerwaren) eines Ateliers; die Begriffe Trousseaux und Lavettes sind eigenständige Substantive. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300315.xml,facs_18_tr_1754164864_tl_6,Marie,Christine,split,-7.59,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Vornamen einer Person (Doppelname), der in dieser Zeit üblicherweise als zwei separate Wörter geschrieben wurde."
ONB_wsb_19300315.xml,facs_2_tr_1754164873_tl_4,wie,der,join,+13.44,llm,google/gemma-4-31b,2026-08-31,Die Konstruktion „wie der“ wäre grammatikalisch nicht mit dem Genitiv „Wiener Aufenthaltes“ kompatibel (Parallelismus müsste ebenfalls im Genitiv stehen: „wie des auf...“). Die Lesart „wieder“ ergibt im Kontext einer Reise- oder Aufenthaltsbeschreibung („nach/am Ende des Wiener Aufenthaltes wieder auf Schloß Keszthely“) einen sinnvollen syntaktischen Zusammenhang.
ONB_wsb_19300315.xml,facs_6_l_4,Palace,Hotel,split,-3.55,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19300315.xml,facs_6_tr_1754164872_tl_34,außer,dem,join,+0.81,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'außerdem' fungiert hier als Adverb im Sinne von 'zusätzlich', was syntaktisch korrekt zwischen das Verb 'hielten' und das folgende Adjektiv 'amüsante' passt."
ONB_wsb_19300315.xml,facs_7_tr_1754164867_tl_2,Maria,Pia,split,-11.88,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei Vornamen einer Person (Freiin Maria Pia v Aretin); die Singularform des Titels 'der Freiin' schließt eine Aufzählung mehrerer Personen aus.
ONB_wsb_19300315.xml,facs_8_tr_1754164884_tl_1,Trousseaux,Lavettes,comma,+3.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) eines Geschäfts (Fanny Zinner), was syntaktisch eine Trennung durch Kommata erfordert."
ONB_wsb_19300330.xml,facs_12_tr_1754164906_tl_8,bei,den,split,+0.78,llm,google/gemma-4-31b,2026-08-31,Syntaktisch handelt es sich um die Kombination aus Präposition „bei“ und dem Artikel „den“ im Dativ Plural vor „Husarenregimentern“.
ONB_wsb_19300330.xml,facs_2_r_1_tl_3,nach,dem,split,-9.73,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition ('nach') vor einem Nominalausdruck ('dem Tode') vor, keine Konjunktion."
ONB_wsb_19300330.xml,facs_2_tr_1754164924_tl_2,dem,nach,join,+0.70,llm,google/gemma-4-31b,2026-08-31,"Die Lesart „demnach“ (als Adverb im Sinne von „folglich“ oder „entsprechend“) ist in diesem elliptischen Kontext (wahrscheinlich eine Kalenderliste oder ein Verzeichnis) plausibler als die getrennte Schreibweise, da „dem nach der hl Therese“ syntaktisch nicht korrekt wäre (doppelter Artikel/Determiner vor dem Namen)."
ONB_wsb_19300330.xml,facs_3_l_4,Grand,Hotel,split,-4.68,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen eines Hotels, der im frühen 20. Jahrhundert üblicherweise getrennt geschrieben wurde."
ONB_wsb_19300330.xml,facs_6_tr_1754164913_tl_1,Trousseaux,Lavettes,comma,+3.18,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) eines Geschäfts (Fanny Zinner), was syntaktisch eine Trennung durch Kommata erfordert."
ONB_wsb_19300330.xml,facs_9_tr_1754164904_tl_1,Franz,Anton,split,-10.76,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um zwei Vornamen (Doppelvorname) einer Person; die Getrenntschreibung ist hier die Standardform.
ONB_wsb_19300330.xml,facs_9_tr_1754164916_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300413.xml,facs_11_tr_1754164921_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300413.xml,facs_12_tr_1754164930_tl_4,bei,der,split,-15.86,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'der' vor dem Namen der Fürstin.
ONB_wsb_19300413.xml,facs_13_tr_1754164906_tl_12,Maria,Theresia,split,-8.31,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um einen klassischen Doppelvornamen (Vorname + Zweitname), der im Deutschen getrennt geschrieben wird."
ONB_wsb_19300413.xml,facs_16_tr_1754164925_tl_23,Marie,Antoinette,split,-7.31,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen der französischen Königin, der üblicherweise getrennt geschrieben wird."
ONB_wsb_19300413.xml,facs_17_tr_1754164925_tl_17,Maria,Theresia,split,-6.03,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um den Eigennamen Maria Theresia, der standardmäßig getrennt geschrieben wird."
ONB_wsb_19300413.xml,facs_5_tr_1754164913_tl_5,nach,dem,split,-8.86,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition ('nach') gefolgt von einem bestimmten Artikel ('dem') vor, die gemeinsam eine Nominalphrase einleiten. Eine Konjunktion ('nachdem') ist syntaktisch ausgeschlossen, da kein Nebensatz folgt."
ONB_wsb_19300427.xml,facs_12_tr_1754165087_tl_11,Außer,dem,join,+8.67,llm,google/gemma-4-31b,2026-08-31,"Das Wort fungiert hier als Konjunktionaladverb am Satzanfang, welches den folgenden Satz einleitet ('Außerdem werden noch...'). Eine getrennte Schreibweise als Präpositionalphrase ergibt syntaktisch keinen Sinn."
ONB_wsb_19300427.xml,facs_13_tr_1754165078_tl_5,An,der,split,-9.67,llm,google/gemma-4-31b,2026-08-31,Präposition 'An' gefolgt vom Artikel 'der' vor dem Substantiv 'Bahre'; räumliche Angabe.
ONB_wsb_19300427.xml,facs_14_tr_1754165086_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300427.xml,facs_6_tr_1754165075_tl_6,nach,dem,split,-16.98,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um eine lokale Präposition ('nach') in Verbindung mit dem Artikel und Substantiv ('dem Süden'), nicht um die Konjunktion 'nachdem'."
ONB_wsb_19300427.xml,facs_8_tr_1754165071_tl_13,bei,den,split,-5.77,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'den' im Plural Dativ ('bei den letzten italienischen...'). Eine Zusammenschreibung zu 'beiden' wäre grammatikalisch an dieser Stelle nicht korrekt.
ONB_wsb_19300511.xml,facs_10_tr_1754165262_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300511.xml,facs_15_tr_1754165246_tl_2,Geh,Rat,split,+16.30,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um die gängige Abkürzung für den Titel 'Geheimer Rat', der als zwei Wörter geschrieben wird. [Antwort 'period/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300511.xml,facs_2_tr_1754165237_tl_45,bei,den,split,-11.89,llm,google/gemma-4-31b,2026-08-31,Präposition 'bei' gefolgt vom Artikel 'den' (Dativ Plural) vor dem Adjektiv 'meisten'.
ONB_wsb_19300511.xml,facs_2_tr_1754165237_tl_50,in,dem,split,-15.92,llm,google/gemma-4-31b,2026-08-31,"Präposition 'in' gefolgt vom bestimmten Artikel 'dem' vor der Nominalphrase 'greisen Fürsten'; eine Konjunktion 'indem' ist syntaktisch ausgeschlossen, da kein Nebensatz folgt."
ONB_wsb_19300511.xml,facs_2_tr_1754165238_tl_7,hier,auf,join,+5.54,llm,google/gemma-4-31b,2026-08-31,"Das Wort 'hierauf' fungiert hier als Temporaladverb im Sinne von 'danach' oder 'im Anschluss daran', was syntaktisch perfekt in die Beschreibung des Ablaufs der Festlichkeiten passt."
ONB_wsb_19300511.xml,facs_4_tr_1754165237_tl_6,Grand,Hotel,split,-1.04,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um den Eigennamen eines Hotels (Grand Hotel) in Torquay; die getrennte Schreibweise ist hier die korrekte Form.
ONB_wsb_19300525.xml,facs_12_tr_1754165200_tl_36,bilden,den,split,-5.72,llm,google/gemma-4-31b,2026-08-31,Syntax: Subjekt (Pfingstfeiertage) + Verb (bilden) + Akkusativobjekt (den Abschluß).
ONB_wsb_19300525.xml,facs_13_r_1_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300525.xml,facs_14_tr_1754165212_tl_2,nach,dem,split,-13.40,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um die Präposition 'nach' gefolgt vom Artikel 'dem' einer Nominalphrase ('dem Concours Hippique'), nicht um die Konjunktion 'nachdem'."
ONB_wsb_19300525.xml,facs_16_tr_1754165195_tl_23,August,in,split,-7.53,llm,google/gemma-4-31b,2026-08-31,Syntax: Datum ('20 August') gefolgt von einer lokalen Bestimmung ('in Salzburg').
ONB_wsb_19300525.xml,facs_8_tr_1754165214_tl_33,bei,der,split,-14.67,llm,google/gemma-4-31b,2026-08-31,Syntax: Präposition 'bei' gefolgt vom Artikel 'der' im Sinne eines Ortes/Umstands ('bei der Tante').
ONB_wsb_19300608.xml,facs_12_tr_1754165204_tl_4,Trousseaux,Lavettes,comma,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von Warenkategorien (Lingerie, Trousseaux, Lavettes) einer Spezialistin."
ONB_wsb_19300608.xml,facs_18_tr_1754165205_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300608.xml,facs_20_tr_1754165203_tl_6,nach,dem,split,-13.57,llm,google/gemma-4-31b,2026-08-31,"Hier liegt eine Präposition mit Artikel vor einem Substantiv („Umsturz“) vor, nicht eine Konjunktion."
ONB_wsb_19300622.xml,facs_12_tr_1754164886_tl_2,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.), daher ist die getrennte Schreibweise mit Komma zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300622.xml,facs_5_tr_1754164881_tl_2,bei,den,join,+14.87,llm,google/gemma-4-31b,2026-08-31,Syntax: 'mit ihren beiden Söhnchen' ist eine grammatikalisch korrekte Konstruktion; 'mit ihren bei den' wäre syntaktisch falsch.
ONB_wsb_19300622.xml,facs_8_tr_1754164873_tl_27,so,wie,join,+5.71,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um eine additive Konjunktion in einer Aufzählung von Namen/Titeln (Bedeutung: 'und auch').
ONB_wsb_19300622.xml,facs_8_tr_1754164873_tl_7,Marie,Anna,split,-13.14,llm,google/gemma-4-31b,2026-08-31,Es handelt sich um einen klassischen Doppelvornamen (Marie Anna) einer Person mit dem Titel Prinzessin.
ONB_wsb_19300706.xml,facs_10_tr_1754164794_tl_4,Trousseaux,Lavettes,split,+14.91,llm,google/gemma-4-31b,2026-08-31,"Es handelt sich um eine Aufzählung von verschiedenen Artikeln (Trousseaux, Lavettes, Tafelgedecke etc.) in einem Atelier-Angebot; daher ist die Trennung durch Komma und Leerzeichen syntaktisch zwingend. [Antwort 'comma/split': identische Schreibweise, als split verbucht]"
ONB_wsb_19300706.xml,facs_13_tr_1754164792_tl_10,so,wie,join,+7.66,llm,google/gemma-4-31b,2026-08-31,"Hier handelt es sich um eine Aufzählung von Personen, bei der 'sowie' als Konjunktion im Sinne von 'und auch' verwendet wird."
ONB_wsb_19300706.xml,facs_15_tr_1754164801_tl_10,nach,dem,split,-9.45,llm,google/gemma-4-31b,2026-08-31,"Die Phrase „nach dem neuesten Stand der ...“ ist eine idiomatische Wendung (Präposition + Artikel). Eine Zusammenschreibung zu „nachdem“ (Konjunktion) ist an dieser Stelle syntaktisch unmöglich, da sie nicht vor einem Adjektiv und Nomen stehen kann."
